#gene_id	path_id	pathway
hsa:5320	path:hsa00590	Arachidonic acid metabolism
hsa:5321	path:hsa00590	Arachidonic acid metabolism
hsa:5322	path:hsa00590	Arachidonic acid metabolism
hsa:5730	path:hsa00590	Arachidonic acid metabolism
hsa:5740	path:hsa00590	Arachidonic acid metabolism
hsa:5742	path:hsa00590	Arachidonic acid metabolism
hsa:5743	path:hsa00590	Arachidonic acid metabolism
hsa:57834	path:hsa00590	Arachidonic acid metabolism
hsa:64600	path:hsa00590	Arachidonic acid metabolism
hsa:6916	path:hsa00590	Arachidonic acid metabolism
hsa:80142	path:hsa00590	Arachidonic acid metabolism
hsa:81579	path:hsa00590	Arachidonic acid metabolism
hsa:8398	path:hsa00590	Arachidonic acid metabolism
hsa:8399	path:hsa00590	Arachidonic acid metabolism
hsa:84647	path:hsa00590	Arachidonic acid metabolism
hsa:8529	path:hsa00590	Arachidonic acid metabolism
hsa:8644	path:hsa00590	Arachidonic acid metabolism
hsa:8681	path:hsa00590	Arachidonic acid metabolism
hsa:873	path:hsa00590	Arachidonic acid metabolism
hsa:874	path:hsa00590	Arachidonic acid metabolism
hsa:9536	path:hsa00590	Arachidonic acid metabolism
hsa:100137049	path:hsa00591	Linoleic acid metabolism
hsa:123745	path:hsa00591	Linoleic acid metabolism
hsa:151056	path:hsa00591	Linoleic acid metabolism
hsa:1544	path:hsa00591	Linoleic acid metabolism
hsa:1551	path:hsa00591	Linoleic acid metabolism
hsa:1557	path:hsa00591	Linoleic acid metabolism
hsa:1558	path:hsa00591	Linoleic acid metabolism
hsa:1559	path:hsa00591	Linoleic acid metabolism
hsa:1562	path:hsa00591	Linoleic acid metabolism
hsa:1571	path:hsa00591	Linoleic acid metabolism
hsa:1573	path:hsa00591	Linoleic acid metabolism
hsa:1576	path:hsa00591	Linoleic acid metabolism
hsa:1577	path:hsa00591	Linoleic acid metabolism
hsa:246	path:hsa00591	Linoleic acid metabolism
hsa:26279	path:hsa00591	Linoleic acid metabolism
hsa:30814	path:hsa00591	Linoleic acid metabolism
hsa:391013	path:hsa00591	Linoleic acid metabolism
hsa:50487	path:hsa00591	Linoleic acid metabolism
hsa:5319	path:hsa00591	Linoleic acid metabolism
hsa:5320	path:hsa00591	Linoleic acid metabolism
hsa:5321	path:hsa00591	Linoleic acid metabolism
hsa:5322	path:hsa00591	Linoleic acid metabolism
hsa:57016	path:hsa00591	Linoleic acid metabolism
hsa:64600	path:hsa00591	Linoleic acid metabolism
hsa:64816	path:hsa00591	Linoleic acid metabolism
hsa:81579	path:hsa00591	Linoleic acid metabolism
hsa:8398	path:hsa00591	Linoleic acid metabolism
hsa:8399	path:hsa00591	Linoleic acid metabolism
hsa:84647	path:hsa00591	Linoleic acid metabolism
hsa:8681	path:hsa00591	Linoleic acid metabolism
hsa:100137049	path:hsa00592	alpha-Linolenic acid metabolism
hsa:123745	path:hsa00592	alpha-Linolenic acid metabolism
hsa:151056	path:hsa00592	alpha-Linolenic acid metabolism
hsa:26279	path:hsa00592	alpha-Linolenic acid metabolism
hsa:30814	path:hsa00592	alpha-Linolenic acid metabolism
hsa:391013	path:hsa00592	alpha-Linolenic acid metabolism
hsa:50487	path:hsa00592	alpha-Linolenic acid metabolism
hsa:51	path:hsa00592	alpha-Linolenic acid metabolism
hsa:5319	path:hsa00592	alpha-Linolenic acid metabolism
hsa:5320	path:hsa00592	alpha-Linolenic acid metabolism
hsa:5321	path:hsa00592	alpha-Linolenic acid metabolism
hsa:5322	path:hsa00592	alpha-Linolenic acid metabolism
hsa:64600	path:hsa00592	alpha-Linolenic acid metabolism
hsa:81579	path:hsa00592	alpha-Linolenic acid metabolism
hsa:8310	path:hsa00592	alpha-Linolenic acid metabolism
hsa:8398	path:hsa00592	alpha-Linolenic acid metabolism
hsa:8399	path:hsa00592	alpha-Linolenic acid metabolism
hsa:84647	path:hsa00592	alpha-Linolenic acid metabolism
hsa:8681	path:hsa00592	alpha-Linolenic acid metabolism
hsa:9415	path:hsa00592	alpha-Linolenic acid metabolism
hsa:10558	path:hsa00600	Sphingolipid metabolism
hsa:10825	path:hsa00600	Sphingolipid metabolism
hsa:123099	path:hsa00600	Sphingolipid metabolism
hsa:125981	path:hsa00600	Sphingolipid metabolism
hsa:129807	path:hsa00600	Sphingolipid metabolism
hsa:130367	path:hsa00600	Sphingolipid metabolism
hsa:166929	path:hsa00600	Sphingolipid metabolism
hsa:2531	path:hsa00600	Sphingolipid metabolism
hsa:2581	path:hsa00600	Sphingolipid metabolism
hsa:259230	path:hsa00600	Sphingolipid metabolism
hsa:2629	path:hsa00600	Sphingolipid metabolism
hsa:2717	path:hsa00600	Sphingolipid metabolism
hsa:2720	path:hsa00600	Sphingolipid metabolism
hsa:339221	path:hsa00600	Sphingolipid metabolism
hsa:340485	path:hsa00600	Sphingolipid metabolism
hsa:410	path:hsa00600	Sphingolipid metabolism
hsa:427	path:hsa00600	Sphingolipid metabolism
hsa:4758	path:hsa00600	Sphingolipid metabolism
hsa:4759	path:hsa00600	Sphingolipid metabolism
hsa:55304	path:hsa00600	Sphingolipid metabolism
hsa:55331	path:hsa00600	Sphingolipid metabolism
hsa:55512	path:hsa00600	Sphingolipid metabolism
hsa:55627	path:hsa00600	Sphingolipid metabolism
hsa:56624	path:hsa00600	Sphingolipid metabolism
hsa:56848	path:hsa00600	Sphingolipid metabolism
hsa:64781	path:hsa00600	Sphingolipid metabolism
hsa:6609	path:hsa00600	Sphingolipid metabolism
hsa:6610	path:hsa00600	Sphingolipid metabolism
hsa:7357	path:hsa00600	Sphingolipid metabolism
hsa:7368	path:hsa00600	Sphingolipid metabolism
hsa:81537	path:hsa00600	Sphingolipid metabolism
hsa:8560	path:hsa00600	Sphingolipid metabolism
hsa:8611	path:hsa00600	Sphingolipid metabolism
hsa:8612	path:hsa00600	Sphingolipid metabolism
hsa:8613	path:hsa00600	Sphingolipid metabolism
hsa:8877	path:hsa00600	Sphingolipid metabolism
hsa:8879	path:hsa00600	Sphingolipid metabolism
hsa:9331	path:hsa00600	Sphingolipid metabolism
hsa:9514	path:hsa00600	Sphingolipid metabolism
hsa:9517	path:hsa00600	Sphingolipid metabolism
hsa:10317	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:10331	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:10402	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:10678	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:10690	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:11041	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:2523	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:2524	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:2525	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:2526	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:2527	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:2528	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:2529	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:2651	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:2683	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:28	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:6484	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:6487	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:6489	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:79369	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:84002	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:8702	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:8703	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:8704	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:8707	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:8708	path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series
hsa:10317	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:10690	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:2523	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:2524	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:26301	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:2717	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:3073	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:3074	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:4668	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:53947	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:6482	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:6483	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:6489	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:8706	path:hsa00603	Glycosphingolipid biosynthesis - globo series
hsa:256435	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:2583	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:27090	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:2720	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:29906	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:3073	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:3074	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:30815	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:6482	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:6483	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:6489	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:81849	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:8705	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:8869	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:9197	path:hsa00604	Glycosphingolipid biosynthesis - ganglio series
hsa:10873	path:hsa00620	Pyruvate metabolism
hsa:134526	path:hsa00620	Pyruvate metabolism
hsa:160287	path:hsa00620	Pyruvate metabolism
hsa:1737	path:hsa00620	Pyruvate metabolism
hsa:1738	path:hsa00620	Pyruvate metabolism
hsa:197257	path:hsa00620	Pyruvate metabolism
hsa:217	path:hsa00620	Pyruvate metabolism
hsa:219	path:hsa00620	Pyruvate metabolism
hsa:223	path:hsa00620	Pyruvate metabolism
hsa:224	path:hsa00620	Pyruvate metabolism
hsa:231	path:hsa00620	Pyruvate metabolism
hsa:2739	path:hsa00620	Pyruvate metabolism
hsa:3029	path:hsa00620	Pyruvate metabolism
hsa:31	path:hsa00620	Pyruvate metabolism
hsa:32	path:hsa00620	Pyruvate metabolism
hsa:38	path:hsa00620	Pyruvate metabolism
hsa:39	path:hsa00620	Pyruvate metabolism
hsa:3939	path:hsa00620	Pyruvate metabolism
hsa:3945	path:hsa00620	Pyruvate metabolism
hsa:3948	path:hsa00620	Pyruvate metabolism
hsa:4190	path:hsa00620	Pyruvate metabolism
hsa:4191	path:hsa00620	Pyruvate metabolism
hsa:4199	path:hsa00620	Pyruvate metabolism
hsa:4200	path:hsa00620	Pyruvate metabolism
hsa:501	path:hsa00620	Pyruvate metabolism
hsa:5091	path:hsa00620	Pyruvate metabolism
hsa:5105	path:hsa00620	Pyruvate metabolism
hsa:5106	path:hsa00620	Pyruvate metabolism
hsa:5160	path:hsa00620	Pyruvate metabolism
hsa:5161	path:hsa00620	Pyruvate metabolism
hsa:5162	path:hsa00620	Pyruvate metabolism
hsa:5313	path:hsa00620	Pyruvate metabolism
hsa:5315	path:hsa00620	Pyruvate metabolism
hsa:55902	path:hsa00620	Pyruvate metabolism
hsa:84264	path:hsa00620	Pyruvate metabolism
hsa:84532	path:hsa00620	Pyruvate metabolism
hsa:92483	path:hsa00620	Pyruvate metabolism
hsa:9380	path:hsa00620	Pyruvate metabolism
hsa:97	path:hsa00620	Pyruvate metabolism
hsa:98	path:hsa00620	Pyruvate metabolism
hsa:125061	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:132158	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:1431	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:283871	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:38	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:39	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:4190	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:4191	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:4594	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:48	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:50	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:5095	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:5096	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:51179	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:54363	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:81888	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:84693	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:9380	path:hsa00630	Glyoxylate and dicarboxylate metabolism
hsa:160287	path:hsa00640	Propanoate metabolism
hsa:18	path:hsa00640	Propanoate metabolism
hsa:1892	path:hsa00640	Propanoate metabolism
hsa:1962	path:hsa00640	Propanoate metabolism
hsa:217	path:hsa00640	Propanoate metabolism
hsa:219	path:hsa00640	Propanoate metabolism
hsa:223	path:hsa00640	Propanoate metabolism
hsa:224	path:hsa00640	Propanoate metabolism
hsa:23417	path:hsa00640	Propanoate metabolism
hsa:26275	path:hsa00640	Propanoate metabolism
hsa:3030	path:hsa00640	Propanoate metabolism
hsa:31	path:hsa00640	Propanoate metabolism
hsa:32	path:hsa00640	Propanoate metabolism
hsa:34	path:hsa00640	Propanoate metabolism
hsa:38	path:hsa00640	Propanoate metabolism
hsa:39	path:hsa00640	Propanoate metabolism
hsa:3939	path:hsa00640	Propanoate metabolism
hsa:3945	path:hsa00640	Propanoate metabolism
hsa:3948	path:hsa00640	Propanoate metabolism
hsa:4329	path:hsa00640	Propanoate metabolism
hsa:4594	path:hsa00640	Propanoate metabolism
hsa:501	path:hsa00640	Propanoate metabolism
hsa:5095	path:hsa00640	Propanoate metabolism
hsa:5096	path:hsa00640	Propanoate metabolism
hsa:55902	path:hsa00640	Propanoate metabolism
hsa:79611	path:hsa00640	Propanoate metabolism
hsa:84532	path:hsa00640	Propanoate metabolism
hsa:84693	path:hsa00640	Propanoate metabolism
hsa:8801	path:hsa00640	Propanoate metabolism
hsa:8802	path:hsa00640	Propanoate metabolism
hsa:8803	path:hsa00640	Propanoate metabolism
hsa:92483	path:hsa00640	Propanoate metabolism
hsa:116285	path:hsa00650	Butanoate metabolism
hsa:123876	path:hsa00650	Butanoate metabolism
hsa:18	path:hsa00650	Butanoate metabolism
hsa:1892	path:hsa00650	Butanoate metabolism
hsa:1962	path:hsa00650	Butanoate metabolism
hsa:2571	path:hsa00650	Butanoate metabolism
hsa:2572	path:hsa00650	Butanoate metabolism
hsa:3030	path:hsa00650	Butanoate metabolism
hsa:3033	path:hsa00650	Butanoate metabolism
hsa:3155	path:hsa00650	Butanoate metabolism
hsa:3157	path:hsa00650	Butanoate metabolism
hsa:3158	path:hsa00650	Butanoate metabolism
hsa:341392	path:hsa00650	Butanoate metabolism
hsa:348158	path:hsa00650	Butanoate metabolism
hsa:35	path:hsa00650	Butanoate metabolism
hsa:38	path:hsa00650	Butanoate metabolism
hsa:39	path:hsa00650	Butanoate metabolism
hsa:5019	path:hsa00650	Butanoate metabolism
hsa:5160	path:hsa00650	Butanoate metabolism
hsa:5161	path:hsa00650	Butanoate metabolism
hsa:5162	path:hsa00650	Butanoate metabolism
hsa:54988	path:hsa00650	Butanoate metabolism
hsa:56898	path:hsa00650	Butanoate metabolism
hsa:57016	path:hsa00650	Butanoate metabolism
hsa:622	path:hsa00650	Butanoate metabolism
hsa:6296	path:hsa00650	Butanoate metabolism
hsa:64064	path:hsa00650	Butanoate metabolism
hsa:65985	path:hsa00650	Butanoate metabolism
hsa:7915	path:hsa00650	Butanoate metabolism
hsa:79944	path:hsa00650	Butanoate metabolism
hsa:10588	path:hsa00670	One carbon pool by folate
hsa:10797	path:hsa00670	One carbon pool by folate
hsa:10840	path:hsa00670	One carbon pool by folate
hsa:10841	path:hsa00670	One carbon pool by folate
hsa:123263	path:hsa00670	One carbon pool by folate
hsa:160428	path:hsa00670	One carbon pool by folate
hsa:1719	path:hsa00670	One carbon pool by folate
hsa:25902	path:hsa00670	One carbon pool by folate
hsa:2618	path:hsa00670	One carbon pool by folate
hsa:275	path:hsa00670	One carbon pool by folate
hsa:441024	path:hsa00670	One carbon pool by folate
hsa:4522	path:hsa00670	One carbon pool by folate
hsa:4524	path:hsa00670	One carbon pool by folate
hsa:4548	path:hsa00670	One carbon pool by folate
hsa:471	path:hsa00670	One carbon pool by folate
hsa:6470	path:hsa00670	One carbon pool by folate
hsa:6472	path:hsa00670	One carbon pool by folate
hsa:7298	path:hsa00670	One carbon pool by folate
hsa:27010	path:hsa00730	Thiamine metabolism
hsa:79178	path:hsa00730	Thiamine metabolism
hsa:84284	path:hsa00730	Thiamine metabolism
hsa:9054	path:hsa00730	Thiamine metabolism
hsa:51205	path:hsa00740	Riboflavin metabolism
hsa:5167	path:hsa00740	Riboflavin metabolism
hsa:5169	path:hsa00740	Riboflavin metabolism
hsa:52	path:hsa00740	Riboflavin metabolism
hsa:53	path:hsa00740	Riboflavin metabolism
hsa:54	path:hsa00740	Riboflavin metabolism
hsa:55	path:hsa00740	Riboflavin metabolism
hsa:55312	path:hsa00740	Riboflavin metabolism
hsa:645	path:hsa00740	Riboflavin metabolism
hsa:7299	path:hsa00740	Riboflavin metabolism
hsa:80308	path:hsa00740	Riboflavin metabolism
hsa:93650	path:hsa00740	Riboflavin metabolism
hsa:29968	path:hsa00750	Vitamin B6 metabolism
hsa:316	path:hsa00750	Vitamin B6 metabolism
hsa:493911	path:hsa00750	Vitamin B6 metabolism
hsa:55163	path:hsa00750	Vitamin B6 metabolism
hsa:57026	path:hsa00750	Vitamin B6 metabolism
hsa:8566	path:hsa00750	Vitamin B6 metabolism
hsa:10135	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:22978	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:23057	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:23475	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:23530	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:27231	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:30833	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:316	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:349565	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:4837	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:4860	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:4907	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:51251	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:5167	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:5169	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:54981	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:55191	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:56953	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:64802	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:65220	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:683	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:83594	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:84618	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:93034	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:93100	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:952	path:hsa00760	Nicotinate and nicotinamide metabolism
hsa:1806	path:hsa00770	Pantothenate and CoA biosynthesis
hsa:1807	path:hsa00770	Pantothenate and CoA biosynthesis
hsa:5167	path:hsa00770	Pantothenate and CoA biosynthesis
hsa:5169	path:hsa00770	Pantothenate and CoA biosynthesis
hsa:51733	path:hsa00770	Pantothenate and CoA biosynthesis
hsa:53354	path:hsa00770	Pantothenate and CoA biosynthesis
